user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,weekday,month
1000,2024-02-16 13:51:09.423141047,Netflix,Entertainment,24.14,1,2,False,Friday,2
1086,2024-02-16 14:34:51.097032344,Twitch,Entertainment,17.1,2,7,False,Friday,2
1014,2024-02-16 15:18:32.770923641,Slack,Productivity,11.08,4,2,True,Friday,2
1043,2024-02-16 16:02:14.444814938,Weather,Utilities,103.86,4,4,False,Friday,2
1056,2024-02-16 16:45:56.118706235,Snapchat,Social,78.62,3,7,False,Friday,2
1029,2024-02-16 17:29:37.792597532,Evernote,Productivity,10.46,2,9,True,Friday,2
1098,2024-02-16 18:13:19.466488829,Google Docs,Productivity,8.34,1,8,True,Friday,2
1001,2024-02-16 18:57:01.140380127,Google Docs,Productivity,7.79,1,4,True,Friday,2
1067,2024-02-16 19:40:42.814271424,Google Maps,Utilities,35.05,3,6,False,Friday,2
1017,2024-02-16 20:24:24.488162721,Facebook,Social,0.21,3,4,False,Friday,2
1070,2024-02-16 21:08:06.162054018,Netflix,Entertainment,19.68,0,4,False,Friday,2
1029,2024-02-16 21:51:47.835945315,Google Docs,Productivity,43.31,2,2,True,Friday,2
1089,2024-02-16 22:35:29.509836612,WhatsApp,Social,55.42,2,8,False,Friday,2
1035,2024-02-16 23:19:11.183727909,Google Docs,Productivity,50.81,3,5,True,Friday,2
1080,2024-02-17 00:02:52.857619206,Snapchat,Social,108.19,1,1,False,Saturday,2
1040,2024-02-17 00:46:34.531510503,Google Maps,Utilities,68.88,0,5,False,Saturday,2
1067,2024-02-17 01:30:16.205401800,Slack,Productivity,4.8,2,10,True,Saturday,2
1052,2024-02-17 02:13:57.879293098,Evernote,Productivity,5.36,3,4,True,Saturday,2
1081,2024-02-17 02:57:39.553184395,Instagram,Social,28.95,1,4,False,Saturday,2
1044,2024-02-17 03:41:21.227075692,Evernote,Productivity,3.49,1,6,True,Saturday,2
1081,2024-02-17 04:25:02.900966989,Netflix,Entertainment,2.01,0,7,False,Saturday,2
1073,2024-02-17 05:08:44.574858286,Facebook,Social,6.44,4,4,False,Saturday,2
1032,2024-02-17 05:52:26.248749583,Spotify,Entertainment,87.66,0,2,False,Saturday,2
1077,2024-02-17 06:36:07.922640880,Twitter,Social,74.06,1,3,False,Saturday,2
1017,2024-02-17 07:19:49.596532177,YouTube,Entertainment,34.6,0,6,False,Saturday,2
1051,2024-02-17 08:03:31.270423474,Slack,Productivity,7.05,1,10,True,Saturday,2
1089,2024-02-17 08:47:12.944314771,Weather,Utilities,31.88,2,5,False,Saturday,2
1024,2024-02-17 09:30:54.618206069,Google Docs,Productivity,22.54,1,4,True,Saturday,2
1021,2024-02-17 10:14:36.292097366,Microsoft Teams,Productivity,6.53,1,3,True,Saturday,2
1008,2024-02-17 10:58:17.965988663,WhatsApp,Social,30.56,0,1,False,Saturday,2
1028,2024-02-17 11:41:59.639879960,Gmail,Utilities,7.03,2,8,False,Saturday,2
1035,2024-02-17 12:25:41.313771257,Snapchat,Social,47.62,0,5,False,Saturday,2
1029,2024-02-17 13:09:22.987662554,WhatsApp,Social,28.67,4,5,False,Saturday,2
1076,2024-02-17 13:53:04.661553851,Twitch,Entertainment,22.65,2,5,False,Saturday,2
1056,2024-02-17 14:36:46.335445148,Twitter,Social,139.43,2,5,False,Saturday,2
1010,2024-02-17 15:20:28.009336445,WhatsApp,Social,5.56,2,5,False,Saturday,2
1049,2024-02-17 16:04:09.683227742,Instagram,Social,22.09,3,2,False,Saturday,2
1039,2024-02-17 16:47:51.357119040,Snapchat,Social,10.43,4,4,False,Saturday,2
1058,2024-02-17 17:31:33.031010337,Notion,Productivity,11.75,2,3,True,Saturday,2
1054,2024-02-17 18:15:14.704901634,Facebook,Social,15.69,3,5,False,Saturday,2
1089,2024-02-17 18:58:56.378792931,Weather,Utilities,20.2,2,6,False,Saturday,2
1010,2024-02-17 19:42:38.052684228,Snapchat,Social,81.9,2,7,False,Saturday,2
1000,2024-02-17 20:26:19.726575525,Facebook,Social,10.54,3,5,False,Saturday,2
1018,2024-02-17 21:10:01.400466822,Weather,Utilities,61.15,1,4,False,Saturday,2
1047,2024-02-17 21:53:43.074358119,Microsoft Teams,Productivity,43.05,2,5,True,Saturday,2
1086,2024-02-17 22:37:24.748249416,Instagram,Social,14.63,2,4,False,Saturday,2
1077,2024-02-17 23:21:06.422140713,Slack,Productivity,23.58,2,4,True,Saturday,2
1083,2024-02-18 00:04:48.096032011,Chrome,Utilities,15.79,1,7,False,Sunday,2
1064,2024-02-18 00:48:29.769923308,Twitch,Entertainment,58.1,1,6,False,Sunday,2
1050,2024-02-18 01:32:11.443814605,Notion,Productivity,52.81,3,5,True,Sunday,2
1084,2024-02-18 02:15:53.117705902,Google Docs,Productivity,10.14,4,9,True,Sunday,2
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,Sunday,2
1064,2024-02-18 03:43:16.465488496,Google Maps,Utilities,22.92,1,5,False,Sunday,2
1058,2024-02-18 04:26:58.139379793,Instagram,Social,23.97,3,5,False,Sunday,2
1089,2024-02-18 05:10:39.813271090,Netflix,Entertainment,18.1,1,3,False,Sunday,2
1017,2024-02-18 05:54:21.487162387,Evernote,Productivity,9.33,2,8,True,Sunday,2
1070,2024-02-18 06:38:03.161053684,Gmail,Utilities,3.48,5,7,False,Sunday,2
1063,2024-02-18 07:21:44.834944982,TikTok,Entertainment,16.52,2,3,False,Sunday,2
1083,2024-02-18 08:05:26.508836279,Netflix,Entertainment,3.39,2,4,False,Sunday,2
1064,2024-02-18 08:49:08.182727576,Slack,Productivity,17.94,1,3,True,Sunday,2
1094,2024-02-18 09:32:49.856618873,TikTok,Entertainment,3.19,0,8,False,Sunday,2
1080,2024-02-18 10:16:31.530510170,Facebook,Social,3.55,2,5,False,Sunday,2
1047,2024-02-18 11:00:13.204401467,Camera,Utilities,39.9,1,3,False,Sunday,2
1015,2024-02-18 11:43:54.878292764,Spotify,Entertainment,45.73,4,4,False,Sunday,2
1099,2024-02-18 12:27:36.552184061,Notion,Productivity,40.95,1,9,True,Sunday,2
1082,2024-02-18 13:11:18.226075358,Notion,Productivity,0.32,2,8,True,Sunday,2
1003,2024-02-18 13:54:59.899966655,Google Maps,Utilities,5.66,0,8,False,Sunday,2
1047,2024-02-18 14:38:41.573857953,Gmail,Utilities,25.37,3,2,False,Sunday,2
1096,2024-02-18 15:22:23.247749250,Snapchat,Social,31.12,1,6,False,Sunday,2
1026,2024-02-18 16:06:04.921640547,Google Docs,Productivity,15.62,1,8,True,Sunday,2
1062,2024-02-18 16:49:46.595531844,Google Docs,Productivity,45.15,3,7,True,Sunday,2
1034,2024-02-18 17:33:28.269423141,YouTube,Entertainment,20.4,6,2,False,Sunday,2
1039,2024-02-18 18:17:09.943314438,Notion,Productivity,2.18,3,7,True,Sunday,2
1097,2024-02-18 19:00:51.617205735,Twitch,Entertainment,54.98,2,3,False,Sunday,2
1052,2024-02-18 19:44:33.291097032,Gmail,Utilities,21.77,1,6,False,Sunday,2
1055,2024-02-18 20:28:14.964988329,Snapchat,Social,97.22,2,6,False,Sunday,2
1088,2024-02-18 21:11:56.638879626,Google Maps,Utilities,1.85,3,8,False,Sunday,2
1047,2024-02-18 21:55:38.312770924,Camera,Utilities,10.72,3,7,False,Sunday,2
1047,2024-02-18 22:39:19.986662221,Spotify,Entertainment,1.0,2,1,False,Sunday,2
1056,2024-02-18 23:23:01.660553518,Chrome,Utilities,0.03,0,5,False,Sunday,2
1005,2024-02-19 00:06:43.334444815,Twitch,Entertainment,13.65,2,1,False,Monday,2
1055,2024-02-19 00:50:25.008336112,Snapchat,Social,1.34,0,6,False,Monday,2
1007,2024-02-19 01:34:06.682227409,Evernote,Productivity,38.6,3,8,True,Monday,2
1002,2024-02-19 02:17:48.356118706,Spotify,Entertainment,14.9,1,3,False,Monday,2
1054,2024-02-19 03:01:30.030010003,Facebook,Social,4.43,0,7,False,Monday,2
1066,2024-02-19 03:45:11.703901300,WhatsApp,Social,25.0,2,3,False,Monday,2
1012,2024-02-19 04:28:53.377792597,Snapchat,Social,17.69,2,4,False,Monday,2
1043,2024-02-19 05:12:35.051683895,Netflix,Entertainment,16.5,2,6,False,Monday,2
1049,2024-02-19 05:56:16.725575192,Twitter,Social,4.76,2,4,False,Monday,2
1095,2024-02-19 06:39:58.399466489,Google Docs,Productivity,45.46,1,2,True,Monday,2
1047,2024-02-19 07:23:40.073357786,Netflix,Entertainment,29.99,2,4,False,Monday,2
1004,2024-02-19 08:07:21.747249083,Microsoft Teams,Productivity,175.2,2,4,True,Monday,2
1018,2024-02-19 08:51:03.421140380,TikTok,Entertainment,28.6,3,3,False,Monday,2
1045,2024-02-19 09:34:45.095031677,Instagram,Social,36.26,4,2,False,Monday,2
1089,2024-02-19 10:18:26.768922974,WhatsApp,Social,32.7,0,1,False,Monday,2
1070,2024-02-19 11:02:08.442814271,YouTube,Entertainment,13.39,3,2,False,Monday,2
1055,2024-02-19 11:45:50.116705568,WhatsApp,Social,44.88,2,9,False,Monday,2
1070,2024-02-19 12:29:31.790596866,Spotify,Entertainment,27.5,3,7,False,Monday,2
1090,2024-02-19 13:13:13.464488163,Twitch,Entertainment,45.4,2,5,False,Monday,2
1049,2024-02-19 13:56:55.138379460,Spotify,Entertainment,4.41,2,3,False,Monday,2
1040,2024-02-19 14:40:36.812270757,WhatsApp,Social,0.16,1,7,False,Monday,2
1079,2024-02-19 15:24:18.486162054,Microsoft Teams,Productivity,22.32,1,6,True,Monday,2
1012,2024-02-19 16:08:00.160053351,Instagram,Social,2.56,4,6,False,Monday,2
1014,2024-02-19 16:51:41.833944648,Slack,Productivity,8.33,3,3,True,Monday,2
1064,2024-02-19 17:35:23.507835945,Notion,Productivity,2.82,3,2,True,Monday,2
1012,2024-02-19 18:19:05.181727242,Google Maps,Utilities,15.98,1,3,False,Monday,2
1041,2024-02-19 19:02:46.855618539,WhatsApp,Social,25.26,2,4,False,Monday,2
1029,2024-02-19 19:46:28.529509837,Twitter,Social,16.28,1,5,False,Monday,2
1083,2024-02-19 20:30:10.203401134,TikTok,Entertainment,119.78,3,3,False,Monday,2
1086,2024-02-19 21:13:51.877292431,Facebook,Social,13.53,3,4,False,Monday,2
1081,2024-02-19 21:57:33.551183728,Chrome,Utilities,166.24,2,6,False,Monday,2
1028,2024-02-19 22:41:15.225075025,Twitch,Entertainment,3.81,5,6,False,Monday,2
1055,2024-02-19 23:24:56.898966322,Microsoft Teams,Productivity,27.0,0,6,True,Monday,2
1094,2024-02-20 00:08:38.572857619,Camera,Utilities,16.34,3,4,False,Tuesday,2
1022,2024-02-20 00:52:20.246748916,TikTok,Entertainment,33.41,3,4,False,Tuesday,2
1042,2024-02-20 01:36:01.920640213,Google Docs,Productivity,154.46,5,2,True,Tuesday,2
1005,2024-02-20 02:19:43.594531510,Gmail,Utilities,16.33,2,6,False,Tuesday,2
1038,2024-02-20 03:03:25.268422807,Instagram,Social,119.85,0,3,False,Tuesday,2
1050,2024-02-20 03:47:06.942314105,Snapchat,Social,0.06,2,3,False,Tuesday,2
1040,2024-02-20 04:30:48.616205402,Slack,Productivity,19.91,2,6,True,Tuesday,2
1063,2024-02-20 05:14:30.290096699,YouTube,Entertainment,67.04,1,5,False,Tuesday,2
1020,2024-02-20 05:58:11.963987996,Snapchat,Social,7.86,4,3,False,Tuesday,2
1082,2024-02-20 06:41:53.637879293,YouTube,Entertainment,39.32,1,3,False,Tuesday,2
1099,2024-02-20 07:25:35.311770590,Snapchat,Social,37.37,5,3,False,Tuesday,2
1034,2024-02-20 08:09:16.985661887,Twitter,Social,39.31,4,7,False,Tuesday,2
1090,2024-02-20 08:52:58.659553184,Instagram,Social,3.7,4,12,False,Tuesday,2
1045,2024-02-20 09:36:40.333444481,Google Docs,Productivity,87.52,0,4,True,Tuesday,2
1007,2024-02-20 10:20:22.007335778,Google Docs,Productivity,52.09,3,5,True,Tuesday,2
1075,2024-02-20 11:04:03.681227076,TikTok,Entertainment,10.61,2,7,False,Tuesday,2
1018,2024-02-20 11:47:45.355118373,WhatsApp,Social,0.36,4,1,False,Tuesday,2
1082,2024-02-20 12:31:27.029009670,WhatsApp,Social,2.97,1,8,False,Tuesday,2
1075,2024-02-20 13:15:08.702900967,Facebook,Social,37.17,0,6,False,Tuesday,2
1079,2024-02-20 13:58:50.376792264,Microsoft Teams,Productivity,1.73,5,8,True,Tuesday,2
1100,2024-02-20 14:42:32.050683561,Google Docs,Productivity,24.43,0,5,True,Tuesday,2
1039,2024-02-20 15:26:13.724574858,WhatsApp,Social,95.78,2,4,False,Tuesday,2
1024,2024-02-20 16:09:55.398466155,Slack,Productivity,14.13,3,2,True,Tuesday,2
1010,2024-02-20 16:53:37.072357452,Netflix,Entertainment,4.7,2,2,False,Tuesday,2
1027,2024-02-20 17:37:18.746248749,Slack,Productivity,27.58,1,3,True,Tuesday,2
1029,2024-02-20 18:21:00.420140047,Evernote,Productivity,1.13,2,7,True,Tuesday,2
1045,2024-02-20 19:04:42.094031344,Spotify,Entertainment,4.25,1,6,False,Tuesday,2
1024,2024-02-20 19:48:23.767922641,TikTok,Entertainment,7.69,0,6,False,Tuesday,2
1083,2024-02-20 20:32:05.441813938,Chrome,Utilities,1.33,3,6,False,Tuesday,2
1008,2024-02-20 21:15:47.115705235,Facebook,Social,76.53,1,7,False,Tuesday,2
1035,2024-02-20 21:59:28.789596532,Evernote,Productivity,51.82,4,13,True,Tuesday,2
1000,2024-02-20 22:43:10.463487829,TikTok,Entertainment,48.43,2,2,False,Tuesday,2
1092,2024-02-20 23:26:52.137379126,Weather,Utilities,18.09,2,6,False,Tuesday,2
1047,2024-02-21 00:10:33.811270423,Instagram,Social,34.71,2,4,False,Wednesday,2
1048,2024-02-21 00:54:15.485161720,Snapchat,Social,3.49,3,5,False,Wednesday,2
1098,2024-02-21 01:37:57.159053018,Slack,Productivity,40.43,1,7,True,Wednesday,2
1094,2024-02-21 02:21:38.832944315,Instagram,Social,4.89,1,5,False,Wednesday,2
1001,2024-02-21 03:05:20.506835612,Slack,Productivity,1.3,0,6,True,Wednesday,2
1099,2024-02-21 03:49:02.180726909,TikTok,Entertainment,0.01,2,3,False,Wednesday,2
1010,2024-02-21 04:32:43.854618206,Microsoft Teams,Productivity,9.97,1,3,True,Wednesday,2
1078,2024-02-21 05:16:25.528509503,TikTok,Entertainment,43.6,3,2,False,Wednesday,2
1097,2024-02-21 06:00:07.202400800,Snapchat,Social,51.31,1,5,False,Wednesday,2
1064,2024-02-21 06:43:48.876292097,WhatsApp,Social,0.45,1,6,False,Wednesday,2
1082,2024-02-21 07:27:30.550183394,Twitter,Social,58.14,2,1,False,Wednesday,2
1039,2024-02-21 08:11:12.224074691,Microsoft Teams,Productivity,2.32,0,4,True,Wednesday,2
1008,2024-02-21 08:54:53.897965989,Gmail,Utilities,54.19,4,4,False,Wednesday,2
1009,2024-02-21 09:38:35.571857286,WhatsApp,Social,8.68,2,6,False,Wednesday,2
1033,2024-02-21 10:22:17.245748583,Instagram,Social,23.86,2,4,False,Wednesday,2
1028,2024-02-21 11:05:58.919639880,Slack,Productivity,43.33,2,5,True,Wednesday,2
1070,2024-02-21 11:49:40.593531177,WhatsApp,Social,7.38,2,3,False,Wednesday,2
1019,2024-02-21 12:33:22.267422474,Twitter,Social,39.78,1,6,False,Wednesday,2
1099,2024-02-21 13:17:03.941313771,Gmail,Utilities,60.27,2,7,False,Wednesday,2
1003,2024-02-21 14:00:45.615205068,Slack,Productivity,0.89,2,8,True,Wednesday,2
1097,2024-02-21 14:44:27.289096365,WhatsApp,Social,33.57,2,10,False,Wednesday,2
1013,2024-02-21 15:28:08.962987662,Chrome,Utilities,57.06,1,5,False,Wednesday,2
1050,2024-02-21 16:11:50.636878960,Facebook,Social,0.42,4,5,False,Wednesday,2
1032,2024-02-21 16:55:32.310770257,Instagram,Social,18.74,0,2,False,Wednesday,2
1051,2024-02-21 17:39:13.984661554,Google Maps,Utilities,0.87,4,8,False,Wednesday,2
1087,2024-02-21 18:22:55.658552851,Notion,Productivity,30.51,4,7,True,Wednesday,2
1042,2024-02-21 19:06:37.332444148,Spotify,Entertainment,0.07,1,5,False,Wednesday,2
1051,2024-02-21 19:50:19.006335445,TikTok,Entertainment,17.51,1,6,False,Wednesday,2
1076,2024-02-21 20:34:00.680226742,Weather,Utilities,2.44,2,3,False,Wednesday,2
1091,2024-02-21 21:17:42.354118039,Slack,Productivity,2.0,3,8,True,Wednesday,2
1081,2024-02-21 22:01:24.028009336,WhatsApp,Social,31.42,2,1,False,Wednesday,2
1060,2024-02-21 22:45:05.701900633,Microsoft Teams,Productivity,0.29,3,6,True,Wednesday,2
1019,2024-02-21 23:28:47.375791931,Netflix,Entertainment,39.09,1,3,False,Wednesday,2
1079,2024-02-22 00:12:29.049683228,Notion,Productivity,11.86,4,3,True,Thursday,2
1000,2024-02-22 00:56:10.723574525,Netflix,Entertainment,10.06,2,7,False,Thursday,2
1030,2024-02-22 01:39:52.397465822,Chrome,Utilities,11.1,1,5,False,Thursday,2
1092,2024-02-22 02:23:34.071357119,Chrome,Utilities,11.52,2,3,False,Thursday,2
1010,2024-02-22 03:07:15.745248416,Chrome,Utilities,31.18,1,9,False,Thursday,2
1029,2024-02-22 03:50:57.419139713,Netflix,Entertainment,49.86,1,4,False,Thursday,2
1049,2024-02-22 04:34:39.093031010,WhatsApp,Social,25.6,3,6,False,Thursday,2
1017,2024-02-22 05:18:20.766922308,Weather,Utilities,33.15,3,4,False,Thursday,2
1016,2024-02-22 06:02:02.440813605,Snapchat,Social,3.55,1,6,False,Thursday,2
1068,2024-02-22 06:45:44.114704902,Microsoft Teams,Productivity,43.52,2,10,True,Thursday,2
1082,2024-02-22 07:29:25.788596199,Google Docs,Productivity,3.78,1,2,True,Thursday,2
1007,2024-02-22 08:13:07.462487496,Gmail,Utilities,7.91,0,0,False,Thursday,2
1059,2024-02-22 08:56:49.136378793,Microsoft Teams,Productivity,8.94,1,3,True,Thursday,2
1031,2024-02-22 09:40:30.810270090,Netflix,Entertainment,73.5,4,5,False,Thursday,2
1023,2024-02-22 10:24:12.484161387,WhatsApp,Social,22.29,2,7,False,Thursday,2
1052,2024-02-22 11:07:54.158052684,Evernote,Productivity,4.04,1,6,True,Thursday,2
1012,2024-02-22 11:51:35.831943981,Netflix,Entertainment,37.43,0,2,False,Thursday,2
1079,2024-02-22 12:35:17.505835279,Slack,Productivity,28.5,2,2,True,Thursday,2
1090,2024-02-22 13:18:59.179726576,Facebook,Social,12.85,2,9,False,Thursday,2
1019,2024-02-22 14:02:40.853617873,Weather,Utilities,11.73,0,4,False,Thursday,2
1031,2024-02-22 14:46:22.527509170,Twitter,Social,20.08,4,4,False,Thursday,2
1019,2024-02-22 15:30:04.201400467,YouTube,Entertainment,5.95,2,6,False,Thursday,2
1035,2024-02-22 16:13:45.875291764,Chrome,Utilities,18.66,4,7,False,Thursday,2
1093,2024-02-22 16:57:27.549183061,Camera,Utilities,23.15,1,6,False,Thursday,2
1019,2024-02-22 17:41:09.223074358,WhatsApp,Social,4.85,3,4,False,Thursday,2
1099,2024-02-22 18:24:50.896965655,Weather,Utilities,83.4,2,6,False,Thursday,2
1084,2024-02-22 19:08:32.570856952,WhatsApp,Social,3.47,4,4,False,Thursday,2
1007,2024-02-22 19:52:14.244748250,TikTok,Entertainment,15.28,3,3,False,Thursday,2
1004,2024-02-22 20:35:55.918639547,Spotify,Entertainment,23.52,1,4,False,Thursday,2
1006,2024-02-22 21:19:37.592530844,Notion,Productivity,12.94,1,4,True,Thursday,2
1016,2024-02-22 22:03:19.266422141,Microsoft Teams,Productivity,20.94,2,6,True,Thursday,2
1060,2024-02-22 22:47:00.940313438,Instagram,Social,25.6,3,4,False,Thursday,2
1019,2024-02-22 23:30:42.614204735,Weather,Utilities,14.88,6,7,False,Thursday,2
1007,2024-02-23 00:14:24.288096032,TikTok,Entertainment,1.75,4,2,False,Friday,2
1080,2024-02-23 00:58:05.961987329,Google Maps,Utilities,40.02,1,5,False,Friday,2
1097,2024-02-23 01:41:47.635878626,Spotify,Entertainment,97.21,2,7,False,Friday,2
1029,2024-02-23 02:25:29.309769923,TikTok,Entertainment,119.72,4,7,False,Friday,2
1021,2024-02-23 03:09:10.983661221,Chrome,Utilities,28.67,5,5,False,Friday,2
1095,2024-02-23 03:52:52.657552518,Facebook,Social,11.83,4,3,False,Friday,2
1067,2024-02-23 04:36:34.331443815,Netflix,Entertainment,2.54,0,5,False,Friday,2
1093,2024-02-23 05:20:16.005335112,YouTube,Entertainment,35.9,2,2,False,Friday,2
1017,2024-02-23 06:03:57.679226409,Google Docs,Productivity,17.11,1,7,True,Friday,2
1013,2024-02-23 06:47:39.353117706,TikTok,Entertainment,22.29,6,6,False,Friday,2
1028,2024-02-23 07:31:21.027009003,Slack,Productivity,3.36,3,9,True,Friday,2
1085,2024-02-23 08:15:02.700900300,Twitch,Entertainment,71.17,2,10,False,Friday,2
1068,2024-02-23 08:58:44.374791597,Snapchat,Social,37.99,2,2,False,Friday,2
1057,2024-02-23 09:42:26.048682894,Google Maps,Utilities,11.06,2,3,False,Friday,2
1093,2024-02-23 10:26:07.722574192,Spotify,Entertainment,46.97,1,3,False,Friday,2
1067,2024-02-23 11:09:49.396465489,Chrome,Utilities,25.47,1,3,False,Friday,2
1071,2024-02-23 11:53:31.070356786,Weather,Utilities,49.71,0,4,False,Friday,2
1014,2024-02-23 12:37:12.744248083,Evernote,Productivity,8.41,1,3,True,Friday,2
1068,2024-02-23 13:20:54.418139380,Notion,Productivity,51.3,1,4,True,Friday,2
1046,2024-02-23 14:04:36.092030677,Spotify,Entertainment,13.34,2,6,False,Friday,2
1062,2024-02-23 14:48:17.765921974,Instagram,Social,8.46,3,8,False,Friday,2
1077,2024-02-23 15:31:59.439813271,Notion,Productivity,18.29,9,6,True,Friday,2
1005,2024-02-23 16:15:41.113704568,Google Maps,Utilities,34.57,1,2,False,Friday,2
1034,2024-02-23 16:59:22.787595865,Twitch,Entertainment,1.13,1,8,False,Friday,2
1084,2024-02-23 17:43:04.461487163,Slack,Productivity,10.12,1,9,True,Friday,2
1045,2024-02-23 18:26:46.135378460,Netflix,Entertainment,39.97,2,4,False,Friday,2
1055,2024-02-23 19:10:27.809269757,Chrome,Utilities,13.38,0,2,False,Friday,2
1017,2024-02-23 19:54:09.483161054,Instagram,Social,42.81,2,5,False,Friday,2
1084,2024-02-23 20:37:51.157052351,Camera,Utilities,1.91,3,3,False,Friday,2
1046,2024-02-23 21:21:32.830943648,Instagram,Social,2.01,3,7,False,Friday,2
1001,2024-02-23 22:05:14.504834945,Twitter,Social,9.88,0,6,False,Friday,2
1086,2024-02-23 22:48:56.178726242,Snapchat,Social,31.81,2,5,False,Friday,2
1065,2024-02-23 23:32:37.852617539,Twitch,Entertainment,5.42,1,4,False,Friday,2
1091,2024-02-24 00:16:19.526508836,YouTube,Entertainment,0.55,2,3,False,Saturday,2
1031,2024-02-24 01:00:01.200400134,YouTube,Entertainment,18.18,2,4,False,Saturday,2
1069,2024-02-24 01:43:42.874291431,YouTube,Entertainment,68.7,3,8,False,Saturday,2
1025,2024-02-24 02:27:24.548182728,Snapchat,Social,22.05,2,8,False,Saturday,2
1069,2024-02-24 03:11:06.222074025,Evernote,Productivity,81.96,0,6,True,Saturday,2
1098,2024-02-24 03:54:47.895965322,Evernote,Productivity,5.17,2,1,True,Saturday,2
1076,2024-02-24 04:38:29.569856619,WhatsApp,Social,1.61,3,1,False,Saturday,2
1008,2024-02-24 05:22:11.243747916,Gmail,Utilities,46.33,1,3,False,Saturday,2
1016,2024-02-24 06:05:52.917639213,Slack,Productivity,36.61,1,7,True,Saturday,2
1024,2024-02-24 06:49:34.591530510,Twitter,Social,12.56,2,5,False,Saturday,2
1000,2024-02-24 07:33:16.265421807,Gmail,Utilities,11.49,3,3,False,Saturday,2
1067,2024-02-24 08:16:57.939313105,Twitch,Entertainment,3.87,2,6,False,Saturday,2
1029,2024-02-24 09:00:39.613204402,Chrome,Utilities,21.07,1,5,False,Saturday,2
1094,2024-02-24 09:44:21.287095699,Notion,Productivity,63.42,2,3,True,Saturday,2
1010,2024-02-24 10:28:02.960986996,Google Maps,Utilities,36.96,2,6,False,Saturday,2
1013,2024-02-24 11:11:44.634878293,Instagram,Social,4.63,0,3,False,Saturday,2
1064,2024-02-24 11:55:26.308769590,Chrome,Utilities,26.44,1,7,False,Saturday,2
1020,2024-02-24 12:39:07.982660887,WhatsApp,Social,54.25,5,7,False,Saturday,2
1073,2024-02-24 13:22:49.656552184,Microsoft Teams,Productivity,2.78,2,2,True,Saturday,2
1043,2024-02-24 14:06:31.330443481,Twitch,Entertainment,5.51,0,4,False,Saturday,2
1073,2024-02-24 14:50:13.004334778,Google Docs,Productivity,2.53,0,6,True,Saturday,2
1020,2024-02-24 15:33:54.678226076,Gmail,Utilities,31.42,1,5,False,Saturday,2
1100,2024-02-24 16:17:36.352117373,Instagram,Social,21.85,1,6,False,Saturday,2
1092,2024-02-24 17:01:18.026008670,Snapchat,Social,17.25,0,8,False,Saturday,2
1088,2024-02-24 17:44:59.699899967,Chrome,Utilities,15.57,1,2,False,Saturday,2
1035,2024-02-24 18:28:41.373791264,Twitch,Entertainment,47.62,3,5,False,Saturday,2
1078,2024-02-24 19:12:23.047682561,Gmail,Utilities,24.87,2,4,False,Saturday,2
1006,2024-02-24 19:56:04.721573858,Camera,Utilities,48.03,1,5,False,Saturday,2
1038,2024-02-24 20:39:46.395465155,Gmail,Utilities,25.36,3,5,False,Saturday,2
1086,2024-02-24 21:23:28.069356452,Evernote,Productivity,14.13,1,7,True,Saturday,2
1020,2024-02-24 22:07:09.743247749,TikTok,Entertainment,8.18,2,8,False,Saturday,2
1022,2024-02-24 22:50:51.417139047,Camera,Utilities,26.61,0,9,False,Saturday,2
1053,2024-02-24 23:34:33.091030344,Netflix,Entertainment,95.47,2,7,False,Saturday,2
1087,2024-02-25 00:18:14.764921641,Slack,Productivity,2.7,3,7,True,Sunday,2
1069,2024-02-25 01:01:56.438812938,Netflix,Entertainment,0.18,1,5,False,Sunday,2
1042,2024-02-25 01:45:38.112704235,Evernote,Productivity,12.14,1,3,True,Sunday,2
1018,2024-02-25 02:29:19.786595532,Microsoft Teams,Productivity,88.12,4,5,True,Sunday,2
1063,2024-02-25 03:13:01.460486829,Chrome,Utilities,11.65,2,6,False,Sunday,2
1080,2024-02-25 03:56:43.134378126,Gmail,Utilities,37.18,1,3,False,Sunday,2
1028,2024-02-25 04:40:24.808269423,YouTube,Entertainment,6.88,3,5,False,Sunday,2
1063,2024-02-25 05:24:06.482160720,Spotify,Entertainment,40.4,2,6,False,Sunday,2
1011,2024-02-25 06:07:48.156052017,Twitch,Entertainment,17.45,2,2,False,Sunday,2
1048,2024-02-25 06:51:29.829943315,Evernote,Productivity,4.11,1,4,True,Sunday,2
1029,2024-02-25 07:35:11.503834612,Facebook,Social,5.85,5,2,False,Sunday,2
1067,2024-02-25 08:18:53.177725909,Facebook,Social,19.44,3,6,False,Sunday,2
1070,2024-02-25 09:02:34.851617206,Instagram,Social,19.92,2,4,False,Sunday,2
1017,2024-02-25 09:46:16.525508503,Google Docs,Productivity,37.88,4,8,True,Sunday,2
1077,2024-02-25 10:29:58.199399800,Snapchat,Social,8.72,0,6,False,Sunday,2
1000,2024-02-25 11:13:39.873291097,Evernote,Productivity,29.48,1,1,True,Sunday,2
1019,2024-02-25 11:57:21.547182394,Weather,Utilities,5.35,1,4,False,Sunday,2
1020,2024-02-25 12:41:03.221073691,TikTok,Entertainment,25.64,1,7,False,Sunday,2
1074,2024-02-25 13:24:44.894964988,Twitter,Social,28.69,1,4,False,Sunday,2
